H.m,H.E,t1.m,t1.E,t2.m,t2.E,H.pt,METx,METy,trueMETx,trueMETy,dm1,pt1,eta1,phi1,mass1,type1,dm2,pt2,eta2,phi2,mass2,type2,covXX,covXY,covYY
124.9922,717.48694,1.77682,86.168526,1.77682,631.3184,19.43372,-13.828297,17.525904,5.836275,1.979628,1,27.200205,-1.41821,1.2232789,0.6217489,-1,1,35.130203,-3.430189,-1.4922416,0.80100054,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00216,488.88647,1.77682,333.50894,1.77682,155.37755,8.646056,-6.111301,0.35756546,-0.18463397,5.231584,1,54.445847,2.3560345,-1.6690452,3.0912275,-1,1,48.547916,1.669438,1.4509176,3.443156,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.01102,297.56598,1.77682,123.35127,1.77682,174.21469,59.218227,5.550987,-13.01477,-4.4802375,-4.020816,1,41.559982,-1.6085783,-1.830447,1.276256,-1,1,82.61357,-1.2906442,1.9723213,3.8301327,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.990746,151.87051,1.77682,35.63324,1.77682,116.237274,16.256119,-11.186563,-2.19271,2.0754864,-2.9872253,2,20.626207,0.78664315,2.349432,0.0005109989499999,-1,2,34.391552,-1.6462978,-0.8640384,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000885,502.3896,1.77682,62.165783,1.77682,440.2238,130.21176,-79.7642,-9.332721,-80.803635,-23.362816,1,45.204353,1.0481052,-1.4079158,5.321263,-1,2,47.190823,1.9034134,3.01796,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00082,298.9966,1.77682,45.584625,1.77682,253.41197,81.5481,43.683823,-3.966363,44.817825,10.42388,1,29.134027,-0.6087361,2.1409545,3.445393,-1,1,47.189236,-1.5787572,-0.09932644,2.1744812,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00023,174.36382,1.77682,38.81478,1.77682,135.54903,14.513509,8.18374,0.45341453,-0.47958657,-3.8702834,2,26.779306,-0.2292673,-0.48957247,0.0005109989499999,-1,1,34.456604,1.8426499,2.9809725,3.383722,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0046,218.81516,1.77682,82.4423,1.77682,136.37285,19.513292,-37.707203,23.55592,-47.17269,31.351374,1,55.991814,-0.97542864,-0.4210142,1.6094531,-1,3,13.35693,-1.2924258,2.5479743,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00544,188.2769,1.77682,53.070633,1.77682,135.20627,82.94654,-31.274456,-23.21389,-24.113731,-33.064148,1,47.240856,1.0296223,0.58540004,3.0045936,-1,1,77.93081,0.57427055,-2.149452,10.946979,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.02983,126.082504,1.77682,71.15674,1.77682,54.925766,9.337406,-6.717701,-8.956803,-0.32522303,-3.19812,1,27.85001,1.2120471,1.0460315,0.71280444,-1,3,13.610233,-1.2549082,-2.1115425,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99852,1026.7162,1.77682,195.03337,1.77682,831.68286,17.837955,-15.272663,7.258748,-8.8446045,1.2743062,1,47.821934,-2.099641,0.51420915,2.1098611,-1,1,36.90057,-3.3922753,-2.2784393,0.0,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.004906,296.09952,1.77682,221.58347,1.77682,74.516045,54.706482,22.387548,33.49655,9.62637,32.541985,1,35.03756,-1.6969167,1.1406803,1.2839361,-1,1,58.69039,-0.9618008,-2.7433932,4.6094484,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99813,364.1172,1.77682,84.96363,1.77682,279.15353,50.580997,6.315086,-67.01665,4.6250916,-71.15812,1,43.4603,-1.2766217,2.11074,0.66914505,-1,3,13.9894905,-1.8741413,-1.4545938,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99915,228.19313,1.77682,70.01134,1.77682,158.1818,154.71083,17.14555,72.943634,11.0612335,70.2943,1,32.554935,0.43190295,0.4237122,1.1548057,-1,3,72.88816,0.59476113,1.8816292,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.97125,653.2883,1.77682,87.61089,1.77682,565.6774,99.60699,-22.96904,49.95391,-26.957026,56.49141,1,24.264156,1.3749981,0.43588388,1.0430397,-1,2,37.664875,2.3768299,2.3427904,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9415,490.14117,1.77682,115.910255,1.77682,374.2309,9.004771,8.269474,1.5945904,-1.9326982,0.033289757,1,62.049088,-1.4017518,-2.8474226,7.9966693,-1,1,45.595337,-2.7879384,0.2688674,4.0616918,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.98082,181.91206,1.77682,67.828926,1.77682,114.08313,5.655559,15.123019,-1.7845188,3.7802033,12.8731575,1,40.84104,0.5161501,-2.0324523,1.3683541,-1,2,22.674404,1.3598096,1.13732,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.001495,130.17712,1.77682,49.252785,1.77682,80.92434,33.751537,-8.864782,-15.778902,-1.1380559,-17.49319,3,13.114331,0.8051022,2.2588363,0.1056583755,-1,1,29.9352,-0.62164706,-1.167474,0.9143569,-1,303.1640621297727,2.93050529468397,299.52846075415385
